Dollar Loss,Year,Sprinkler System Presence
500,2014,Partial sprinkler system present
12000,2016,NA
0,2013,Full sprinkler system present
1000,2013,No sprinkler system
2000,2017,Full sprinkler system present
1000,2017,No sprinkler system
10,2015,No sprinkler system
3000,2017,Undetermined
0,2017,Full sprinkler system present
50,2017,Undetermined
10000,2017,NA
1,2017,Undetermined
2000,2016,Undetermined
10000,2014,No sprinkler system
5000,2014,NA
10000,2014,No sprinkler system
1500,2015,Undetermined
25,2015,No sprinkler system
100,2015,No sprinkler system
500,2016,NA
0,2016,NA
50000,2016,NA
3000,2014,NA
18000,2012,NA
25000,2012,NA
1000,2015,Undetermined
0,2015,NA
2000,2015,NA
600,2015,Full sprinkler system present
0,2014,No sprinkler system
100,2015,Undetermined
1000,2017,Full sprinkler system present
5000,2016,Partial sprinkler system present
5000,2013,No sprinkler system
4000,2013,No sprinkler system
100,2014,Partial sprinkler system present
1500,2013,No sprinkler system
500,2013,Partial sprinkler system present
1000,2013,No sprinkler system
15000,2015,NA
50,2012,NA
4000,2014,NA
20000,2015,NA
5000,2014,No sprinkler system
1000,2015,Undetermined
1000,2015,NA
30000,2014,NA
2000,2013,NA
4000,2014,No sprinkler system
100,2016,No sprinkler system
3000,2013,Full sprinkler system present
0,2013,No sprinkler system
5000,2015,No sprinkler system
10000,2013,No sprinkler system
4000,2013,Full sprinkler system present
10000,2014,No sprinkler system
1000,2017,Undetermined
500,2017,No sprinkler system
25000,2014,Full sprinkler system present
200,2017,No sprinkler system
5000,2016,No sprinkler system
50,2016,No sprinkler system
1000,2016,No sprinkler system
50,2016,No sprinkler system
5000,2015,Undetermined
500,2014,No sprinkler system
500,2014,No sprinkler system
1000,2017,No sprinkler system
0,2014,No sprinkler system
0,2014,No sprinkler system
4000,2014,No sprinkler system
5000,2013,No sprinkler system
1000,2017,Undetermined
2000,2015,NA
6000,2013,Full sprinkler system present
5000,2014,Full sprinkler system present
3000,2012,NA
40000,2012,NA
20,2014,NA
500,2014,No sprinkler system
1000,2012,NA
0,2016,NA
150000,2016,NA
10000,2015,No sprinkler system
2000,2014,No sprinkler system
1000,2014,No sprinkler system
200,2016,Undetermined
0,2016,Full sprinkler system present
0,2014,No sprinkler system
1000,2014,Partial sprinkler system present
1000,2014,No sprinkler system
0,2016,Full sprinkler system present
1,2017,No sprinkler system
75000,2016,No sprinkler system
50000,2016,Undetermined
50000,2015,NA
10000,2013,Full sprinkler system present
300,2016,Partial sprinkler system present
0,2016,Partial sprinkler system present
30000,2015,NA
20000,2015,No sprinkler system
20000,2014,NA
70000,2014,No sprinkler system
20000,2013,No sprinkler system
0,2016,Undetermined
220000,2015,No sprinkler system
100,2016,No sprinkler system
5000,2014,Undetermined
500,2015,No sprinkler system
3500,2016,No sprinkler system
10000,2014,No sprinkler system
10000,2014,No sprinkler system
300,2014,Undetermined
2000,2015,NA
10000,2012,NA
75000,2013,NA
7000,2015,NA
45000,2012,NA
10000,2016,NA
3000,2012,NA
0,2014,NA
10000,2016,NA
35000,2014,No sprinkler system
5000,2016,No sprinkler system
500,2016,No sprinkler system
25000,2013,Full sprinkler system present
5000,2013,No sprinkler system
750,2016,No sprinkler system
500,2016,No sprinkler system
500,2014,Partial sprinkler system present
4000,2014,No sprinkler system
10000,2014,Full sprinkler system present
200,2014,NA
40000,2014,NA
500,2014,No sprinkler system
1500,2014,Partial sprinkler system present
2000,2014,No sprinkler system
1000,2013,No sprinkler system
500,2015,No sprinkler system
50000,2017,No sprinkler system
10000,2014,NA
100,2014,Full sprinkler system present
100,2014,NA
5000,2015,Undetermined
1000,2014,Undetermined
1000,2016,No sprinkler system
5000,2016,Partial sprinkler system present
10000,2017,No sprinkler system
150000,2014,No sprinkler system
28000,2012,No sprinkler system
3000,2012,Full sprinkler system present
5000,2017,NA
35000,2014,NA
0,2012,NA
1200,2014,No sprinkler system
5000,2014,NA
1000,2015,Undetermined
3000,2015,NA
85000,2017,No sprinkler system
5000,2016,No sprinkler system
1000,2016,NA
200,2014,Undetermined
5000,2014,NA
200,2014,No sprinkler system
105000,2016,No sprinkler system
15000,2014,No sprinkler system
25000,2015,Undetermined
5000,2014,Partial sprinkler system present
5000,2015,No sprinkler system
0,2014,No sprinkler system
100,2016,Partial sprinkler system present
20000,2017,Full sprinkler system present
7000,2016,Partial sprinkler system present
55000,2013,No sprinkler system
5000,2017,No sprinkler system
125000,2014,No sprinkler system
100,2014,Undetermined
40500,2016,Full sprinkler system present
2500,2016,Full sprinkler system present
100000,2016,Full sprinkler system present
10000,2014,Full sprinkler system present
1000,2014,No sprinkler system
0,2014,NA
2000,2017,No sprinkler system
0,2013,Partial sprinkler system present
10000,2014,NA
60000,2012,NA
10000,2012,NA
0,2014,No sprinkler system
20000,2014,NA
125000,2014,NA
0,2015,NA
20000,2014,NA
5000,2016,NA
50000,2013,NA
10000,2016,NA
3000,2017,Undetermined
5000,2014,No sprinkler system
50000,2016,No sprinkler system
30000,2015,No sprinkler system
40000,2016,No sprinkler system
50000,2016,Partial sprinkler system present
5,2017,No sprinkler system
0,2013,Partial sprinkler system present
5000,2014,Undetermined
10000,2014,Full sprinkler system present
30000,2013,NA
2,2013,Undetermined
0,2013,Full sprinkler system present
30000,2013,Full sprinkler system present
50,2017,No sprinkler system
10000,2017,No sprinkler system
10000,2017,NA
10000,2016,NA
5000,2016,NA
0,2016,No sprinkler system
10000,2017,Undetermined
60000,2014,NA
2000,2014,Partial sprinkler system present
750,2013,No sprinkler system
5000,2013,No sprinkler system
15000,2017,No sprinkler system
100,2014,No sprinkler system
1,2014,No sprinkler system
5000,2013,Full sprinkler system present
5000,2013,No sprinkler system
5000,2016,Partial sprinkler system present
10000,2016,Undetermined
1000,2016,Undetermined
8000,2014,NA
2000,2017,No sprinkler system
1000,2013,No sprinkler system
2000,2013,NA
0,2013,NA
100,2016,NA
40000,2014,NA
20000,2015,NA
10000,2013,NA
50000,2014,NA
150000,2015,NA
10000,2013,NA
0,2016,NA
100,2013,No sprinkler system
10000,2015,Undetermined
500,2016,NA
7000,2014,NA
5000,2014,No sprinkler system
0,2013,Full sprinkler system present
10000,2017,No sprinkler system
100,2014,No sprinkler system
10000,2014,Partial sprinkler system present
1200,2014,Undetermined
5000,2016,Partial sprinkler system present
10000,2015,Undetermined
0,2015,NA
50,2013,NA
100000,2014,NA
35000,2014,NA
20000,2016,NA
1500,2014,NA
5000,2014,NA
5000,2014,NA
10000,2014,Undetermined
20000,2013,No sprinkler system
0,2014,No sprinkler system
2000,2014,No sprinkler system
3000,2014,Undetermined
5000,2016,NA
1000,2013,No sprinkler system
10000,2015,Undetermined
3000,2014,No sprinkler system
0,2014,No sprinkler system
1000,2015,No sprinkler system
0,2015,Partial sprinkler system present
0,2015,Full sprinkler system present
2000,2013,Full sprinkler system present
20000,2017,No sprinkler system
2000,2016,No sprinkler system
10000,2015,Full sprinkler system present
0,2013,No sprinkler system
200,2013,No sprinkler system
0,2014,Partial sprinkler system present
1000,2016,Undetermined
1000,2013,No sprinkler system
500,2013,No sprinkler system
0,2013,No sprinkler system
10000,2017,No sprinkler system
15000,2017,Undetermined
25000,2017,No sprinkler system
200000,2017,No sprinkler system
40000,2011,No sprinkler system
50000,2014,No sprinkler system
1000,2014,No sprinkler system
500,2014,No sprinkler system
20,2016,No sprinkler system
100,2014,No sprinkler system
10000,2013,NA
14000,2012,NA
15000,2012,Undetermined
50000,2016,No sprinkler system
100000,2011,Full sprinkler system present
5000,2011,No sprinkler system
20000,2014,No sprinkler system
12000,2014,Full sprinkler system present
2000,2014,Undetermined
500,2014,No sprinkler system
3000,2014,Full sprinkler system present
500,2014,Full sprinkler system present
25,2014,No sprinkler system
5000,2014,No sprinkler system
2000,2013,NA
0,2017,Full sprinkler system present
0,2015,No sprinkler system
1000,2015,Full sprinkler system present
25000,2014,NA
2000,2015,NA
30000,2013,NA
5000,2014,NA
20000,2014,NA
500,2014,NA
15000,2014,NA
50000,2015,NA
2000,2014,NA
0,2013,NA
500,2016,Partial sprinkler system present
1000,2016,No sprinkler system
1000,2014,No sprinkler system
3000,2017,No sprinkler system
50000,2017,No sprinkler system
0,2017,Partial sprinkler system present
0,2012,Full sprinkler system present
6000,2015,No sprinkler system
50000,2017,Undetermined
10000,2016,No sprinkler system
300,2013,No sprinkler system
500,2017,NA
100,2014,NA
5000,2017,NA
0,2014,NA
0,2013,NA
35000,2016,NA
1,2014,NA
6000,2014,Undetermined
15000,2013,No sprinkler system
3000,2014,No sprinkler system
0,2014,No sprinkler system
500,2016,Undetermined
10000,2014,NA
10000,2015,No sprinkler system
15000,2017,No sprinkler system
50000,2017,Full sprinkler system present
50000,2017,No sprinkler system
50,2016,Partial sprinkler system present
50000,2014,Full sprinkler system present
3000,2014,No sprinkler system
50000,2017,No sprinkler system
1,2017,Partial sprinkler system present
1000,2013,No sprinkler system
0,2013,Full sprinkler system present
100000,2016,Full sprinkler system present
25000,2016,Undetermined
100000,2016,No sprinkler system
50000,2013,Undetermined
50000,2013,No sprinkler system
10,2016,Full sprinkler system present
300,2016,Undetermined
15000,2015,Partial sprinkler system present
2000,2017,Undetermined
500,2014,No sprinkler system
500,2014,No sprinkler system
2500,2017,NA
500,2013,NA
60000,2017,NA
5000,2013,NA
10000,2015,NA
0,2016,Undetermined
2000,2014,Undetermined
1,2014,No sprinkler system
20000,2017,Undetermined
0,2016,Partial sprinkler system present
5000,2015,Full sprinkler system present
50000,2015,Undetermined
150000,2017,No sprinkler system
150000,2014,No sprinkler system
50000,2016,No sprinkler system
80000,2016,No sprinkler system
500,2014,Partial sprinkler system present
20000,2014,No sprinkler system
10000,2015,No sprinkler system
40000,2015,No sprinkler system
8000,2015,NA
20000,2016,Partial sprinkler system present
5000,2016,Partial sprinkler system present
2000,2017,Undetermined
80000,2017,No sprinkler system
15000,2014,Partial sprinkler system present
7000,2016,No sprinkler system
100,2016,Partial sprinkler system present
100000,2015,No sprinkler system
15000,2014,No sprinkler system
500,2014,Undetermined
300,2014,No sprinkler system
10000,2017,No sprinkler system
2000,2015,NA
50000,2015,No sprinkler system
120000,2016,No sprinkler system
100000,2013,No sprinkler system
4000,2015,No sprinkler system
1500,2015,Full sprinkler system present
5000,2013,Partial sprinkler system present
40000,2016,NA
70000,2016,No sprinkler system
100000,2015,NA
0,2013,No sprinkler system
200,2015,NA
2500,2015,NA
0,2016,NA
1000,2015,No sprinkler system
2000,2015,Undetermined
0,2016,No sprinkler system
0,2014,Partial sprinkler system present
1,2013,No sprinkler system
1000,2016,No sprinkler system
0,2016,Undetermined
1000,2015,NA
2500,2016,Full sprinkler system present
25000,2017,Full sprinkler system present
1000,2015,No sprinkler system
40000,2014,Undetermined
5000,2013,Full sprinkler system present
55000,2015,Full sprinkler system present
10000,2013,Full sprinkler system present
2000,2015,Undetermined
20000,2017,No sprinkler system
50000,2016,No sprinkler system
10000,2017,Full sprinkler system present
0,2016,Partial sprinkler system present
20000,2014,No sprinkler system
50000,2017,Partial sprinkler system present
300,2014,Partial sprinkler system present
3000,2014,Full sprinkler system present
3000,2014,No sprinkler system
2000,2013,No sprinkler system
15000,2013,NA
2000,2016,No sprinkler system
15000,2015,No sprinkler system
5000,2014,NA
15000,2017,NA
50000,2017,NA
5000,2016,NA
60000,2013,NA
40000,2015,NA
18000,2015,NA
100,2013,Undetermined
4000,2016,NA
50000,2016,No sprinkler system
5000,2015,NA
3000,2015,Undetermined
800,2014,Undetermined
200,2014,Partial sprinkler system present
50,2013,No sprinkler system
5000,2017,Full sprinkler system present
10000,2014,No sprinkler system
15000,2017,Partial sprinkler system present
1000,2015,No sprinkler system
100,2016,Partial sprinkler system present
1000,2013,No sprinkler system
5000,2015,No sprinkler system
5000,2015,No sprinkler system
2500,2016,No sprinkler system
0,2017,Full sprinkler system present
5000,2013,NA
100000,2015,Partial sprinkler system present
500,2017,No sprinkler system
25000,2013,No sprinkler system
8000,2017,No sprinkler system
4000,2015,Undetermined
4000,2016,NA
5000,2016,No sprinkler system
10000,2014,No sprinkler system
15000,2014,No sprinkler system
100,2015,No sprinkler system
10000,2015,Undetermined
3000,2017,Partial sprinkler system present
5000,2015,Partial sprinkler system present
1500,2016,Partial sprinkler system present
5000,2013,No sprinkler system
40000,2015,Full sprinkler system present
5000,2013,No sprinkler system
2000,2013,No sprinkler system
1500,2013,No sprinkler system
2500,2015,No sprinkler system
1000,2015,NA
5000,2015,No sprinkler system
30000,2015,Partial sprinkler system present
20000,2013,No sprinkler system
50000,2014,Undetermined
15,2017,Undetermined
10000,2016,Full sprinkler system present
25000,2016,No sprinkler system
1000,2015,NA
5000,2016,No sprinkler system
0,2014,Undetermined
3000,2014,No sprinkler system
5000,2013,Partial sprinkler system present
1000,2017,No sprinkler system
5000,2014,NA
0,2015,NA
3000,2017,NA
25000,2014,NA
25000,2014,NA
20000,2017,NA
4500,2017,Full sprinkler system present
1000,2015,NA
100000,2016,NA
20,2017,Partial sprinkler system present
30000,2014,No sprinkler system
1000000,2013,No sprinkler system
1000,2013,Partial sprinkler system present
100,2013,No sprinkler system
2000,2015,No sprinkler system
0,2015,Partial sprinkler system present
2500,2015,NA
100,2013,No sprinkler system
25000,2014,NA
5000,2015,NA
5000,2015,No sprinkler system
10000,2017,Undetermined
50000,2014,Partial sprinkler system present
20000,2015,Undetermined
100000,2014,Partial sprinkler system present
50000,2017,No sprinkler system
0,2016,No sprinkler system
250,2016,No sprinkler system
500,2017,Full sprinkler system present
500,2013,No sprinkler system
5000,2013,No sprinkler system
6000,2015,NA
100000,2016,Partial sprinkler system present
2000,2014,No sprinkler system
100000,2016,No sprinkler system
250,2016,No sprinkler system
30000,2014,No sprinkler system
50,2015,No sprinkler system
0,2013,Undetermined
0,2013,Undetermined
1500,2014,Undetermined
35000,2015,No sprinkler system
7500,2014,Undetermined
100,2014,Undetermined
10000,2015,Undetermined
10000,2017,Undetermined
50000,2017,Undetermined
25000,2015,No sprinkler system
2000,2013,No sprinkler system
2000,2013,No sprinkler system
3000,2013,No sprinkler system
1,2013,No sprinkler system
75000,2016,No sprinkler system
10000,2017,Full sprinkler system present
5000,2015,No sprinkler system
30000,2016,No sprinkler system
200,2014,No sprinkler system
2000,2017,NA
50000,2017,NA
4000,2017,NA
20000,2017,NA
50000,2017,NA
10000,2017,NA
80000,2017,NA
500,2017,No sprinkler system
100,2016,No sprinkler system
400,2013,Undetermined
15000,2016,NA
12000,2015,No sprinkler system
3000,2015,Undetermined
1000,2016,No sprinkler system
600,2013,No sprinkler system
40000,2016,Undetermined
10000,2017,Full sprinkler system present
10000,2015,No sprinkler system
15000,2014,Full sprinkler system present
100000,2017,No sprinkler system
10000,2013,No sprinkler system
0,2013,Partial sprinkler system present
500,2013,Undetermined
2500,2014,Full sprinkler system present
200,2014,No sprinkler system
1000,2014,No sprinkler system
100000,2016,No sprinkler system
1000,2014,Undetermined
25000,2016,Partial sprinkler system present
50000,2017,Undetermined
40000,2016,No sprinkler system
3000,2016,Undetermined
4000,2015,NA
250,2015,Full sprinkler system present
5000,2016,No sprinkler system
110000,2013,No sprinkler system
50,2014,No sprinkler system
10000,2017,Undetermined
30000,2016,NA
25000,2016,No sprinkler system
25000,2016,No sprinkler system
120000,2014,Partial sprinkler system present
50000,2016,No sprinkler system
6000,2014,No sprinkler system
100,2014,Full sprinkler system present
8000,2014,NA
5000,2014,No sprinkler system
10000,2014,No sprinkler system
7000,2013,No sprinkler system
2000,2015,Partial sprinkler system present
80000,2015,Undetermined
100000,2016,No sprinkler system
2000,2017,Partial sprinkler system present
50000,2016,No sprinkler system
0,2014,NA
1000,2015,NA
5000,2013,NA
15000,2014,NA
1000,2016,Undetermined
400,2016,No sprinkler system
500,2014,Undetermined
10000,2014,Undetermined
10000,2015,Partial sprinkler system present
10000,2015,No sprinkler system
40000,2013,No sprinkler system
200,2016,Partial sprinkler system present
10,2016,NA
5000,2015,No sprinkler system
0,2015,Full sprinkler system present
0,2015,NA
3000,2015,NA
5000,2016,NA
5500,2013,NA
9999,2015,No sprinkler system
15000,2016,No sprinkler system
100000,2016,Undetermined
30000,2013,No sprinkler system
200,2017,No sprinkler system
